lat,lon,gravity
64.5,2.5,-146.917
64.5,3.5,-134.2887
64.5,4.5,-118.8173
64.5,5.5,-98.0962
64.5,6.5,-104.3326
64.5,7.5,-124.8559
64.5,8.5,-144.4018
64.5,9.5,-159.5403
64.5,10.5,-163.6667
64.5,11.5,-176.4308
64.5,12.5,-198.3943
64.5,13.5,-219.8996
64.5,14.5,-235.1338
64.5,15.5,-233.7934
64.5,16.5,-237.3878
64.5,17.5,-253.2288
64.5,18.5,-257.4048
64.5,19.5,-233.5473
64.5,20.5,-237.5869
64.5,21.5,-251.2558
64.5,22.5,-266.9959
64.5,23.5,-248.123
64.5,24.5,-244.9551
64.5,25.5,-257.1828
64.5,26.5,-241.7514
64.5,27.5,-238.3615
64.5,28.5,-229.4176
64.5,29.5,-230.0525
64.5,30.5,-236.9271
64.5,31.5,-230.0144
64.5,32.5,-234.7025
64.5,33.5,-255.612
64.5,34.5,-247.8227
64.5,35.5,-228.8856
64.5,36.5,-230.3788
64.5,37.5,-237.9733
64.5,38.5,-241.123
64.5,39.5,-247.8449
64.5,40.5,-254.6572
64.5,41.5,-237.237
64.5,42.5,-213.6194
64.5,43.5,-201.25
64.5,44.5,-196.4494
64.5,45.5,-185.719
64.5,46.5,-192.283
64.5,47.5,-178.2018
64.5,48.5,-171.7762
64.5,49.5,-176.2081
64.5,50.5,-187.4897
64.5,51.5,-190.2934
64.5,52.5,-192.081
64.5,53.5,-207.8728
64.5,54.5,-196.9814
64.5,55.5,-193.8479
64.5,56.5,-184.1568
64.5,57.5,-173.6966
64.5,58.5,-166.5011
64.5,59.5,-172.4416
64.5,60.5,-171.4565
64.5,61.5,-164.4293
64.5,62.5,-157.5809
64.5,63.5,-138.8767
64.5,64.5,-133.1154
64.5,65.5,-120.9419
64.5,66.5,-106.1358
64.5,67.5,-102.0722
64.5,68.5,-95.3264
64.5,69.5,-91.2292
64.5,70.5,-97.4896
64.5,71.5,-88.9518
64.5,72.5,-66.1389
64.5,73.5,-67.4949
64.5,74.5,-74.1454
64.5,75.5,-71.8885
64.5,76.5,-75.3277
64.5,77.5,-73.082
64.5,78.5,-57.5806
64.5,79.5,-68.7685
64.5,80.5,-79.0375
64.5,81.5,-65.6402
64.5,82.5,-52.135
64.5,83.5,-45.0939
64.5,84.5,-42.4592
64.5,85.5,-54.6058
64.5,86.5,-63.1568
64.5,87.5,-52.7824
64.5,88.5,-49.7737
64.5,89.5,-49.4884
64.5,90.5,-42.4511
64.5,91.5,-29.4235
64.5,92.5,-21.2268
64.5,93.5,-14.1293
64.5,94.5,-9.2509
64.5,95.5,5.5751
64.5,96.5,24.2613
64.5,97.5,13.1736
64.5,98.5,15.3589
64.5,99.5,13.8543
64.5,100.5,5.2525
64.5,101.5,26.3823
64.5,102.5,46.0238
64.5,103.5,63.665
64.5,104.5,79.4623
64.5,105.5,74.9059
64.5,106.5,71.8126
64.5,107.5,76.2133
64.5,108.5,71.0742
64.5,109.5,67.4426
64.5,110.5,71.9393
64.5,111.5,59.528
64.5,112.5,45.5271
64.5,113.5,28.1116
64.5,114.5,17.9981
64.5,115.5,11.2965
64.5,116.5,11.2967
64.5,117.5,11.0331
64.5,118.5,13.1232
64.5,119.5,16.9197
64.5,120.5,35.3695
64.5,121.5,61.1848
64.5,122.5,74.5387
64.5,123.5,94.19
64.5,124.5,103.883
64.5,125.5,105.1665
64.5,126.5,97.4656
64.5,127.5,90.0172
64.5,128.5,86.7389
64.5,129.5,92.7486
64.5,130.5,104.3467
64.5,131.5,111.5515
64.5,132.5,115.1584
64.5,133.5,117.7874
64.5,134.5,115.9639
64.5,135.5,115.1924
64.5,136.5,114.4279
64.5,137.5,110.3116
64.5,138.5,115.6217
64.5,139.5,121.3022
64.5,140.5,130.4001
64.5,141.5,143.2894
64.5,142.5,152.8754
64.5,143.5,159.3457
64.5,144.5,173.8547
64.5,145.5,193.8425
64.5,146.5,218.3092
64.5,147.5,245.1196
64.5,148.5,260.3938
64.5,149.5,268.9144
64.5,150.5,282.1192
64.5,151.5,292.7497
64.5,152.5,287.2058
64.5,153.5,284.2776
64.5,154.5,273.2732
64.5,155.5,263.7762
64.5,156.5,263.7594
64.5,157.5,265.9487
64.5,158.5,283.6385
64.5,159.5,295.847
64.5,160.5,289.9031
64.5,161.5,273.3617
64.5,162.5,259.3249
64.5,163.5,237.6968
64.5,164.5,214.9647
64.5,165.5,185.0849
64.5,166.5,157.3658
64.5,167.5,133.238
64.5,168.5,111.219
64.5,169.5,103.8099
64.5,170.5,104.1415
64.5,171.5,104.4644
64.5,172.5,107.9792
64.5,173.5,107.0937
64.5,174.5,102.1128
64.5,175.5,104.2147
64.5,176.5,99.8885
64.5,177.5,95.9035
64.5,178.5,95.2291
64.5,179.5,95.9033
63.5,-179.5,94.5513
63.5,-178.5,90.0773
63.5,-177.5,96.5098
63.5,-176.5,96.6303
63.5,-175.5,93.263
63.5,-174.5,90.9766
63.5,-173.5,83.3589
63.5,-172.5,88.3855
63.5,-171.5,101.3689
63.5,-170.5,95.8937
63.5,-169.5,99.5076
63.5,-168.5,113.1146
63.5,-167.5,109.4877
63.5,-166.5,86.8203
63.5,-165.5,82.2541
63.5,-164.5,80.4889
63.5,-163.5,73.6861
63.5,-162.5,65.8872
63.5,-161.5,69.4616
63.5,-160.5,87.6706
63.5,-159.5,86.3534
63.5,-158.5,104.5241
63.5,-157.5,109.149
63.5,-156.5,111.4991
63.5,-155.5,124.2979
63.5,-154.5,125.4697
63.5,-153.5,137.6281
63.5,-152.5,141.4249
63.5,-151.5,141.8904
63.5,-150.5,139.257
63.5,-149.5,144.3234
63.5,-148.5,135.7048
63.5,-147.5,125.6276
63.5,-146.5,116.3594
63.5,-145.5,118.2749
63.5,-144.5,117.0696
63.5,-143.5,123.0391
63.5,-142.5,122.3948
63.5,-141.5,127.3508
63.5,-140.5,134.5104
63.5,-139.5,142.5153
63.5,-138.5,146.5613
63.5,-137.5,149.0894
63.5,-136.5,126.5283
63.5,-135.5,123.759
63.5,-134.5,126.0882
63.5,-133.5,121.0959
63.5,-132.5,127.3954
63.5,-131.5,107.7607
63.5,-130.5,97.6081
63.5,-129.5,85.2235
63.5,-128.5,78.7055
63.5,-127.5,71.0802
63.5,-126.5,75.9682
63.5,-125.5,82.3085
63.5,-124.5,97.5497
63.5,-123.5,90.9927
63.5,-122.5,88.9975
63.5,-121.5,99.671
63.5,-120.5,85.1419
63.5,-119.5,86.7481
63.5,-118.5,79.0114
63.5,-117.5,74.5137
63.5,-116.5,67.1538
63.5,-115.5,77.2975
63.5,-114.5,80.446
63.5,-113.5,88.6383
63.5,-112.5,85.4907
63.5,-111.5,98.4872
63.5,-110.5,80.1745
63.5,-109.5,89.872
63.5,-108.5,90.2267
63.5,-107.5,66.8933
63.5,-106.5,82.3668
63.5,-105.5,81.228
63.5,-104.5,66.7153
63.5,-103.5,37.0335
63.5,-102.5,29.8869
63.5,-101.5,21.462
63.5,-100.5,5.7958
63.5,-99.5,-5.0255
63.5,-98.5,-3.6273
63.5,-97.5,-21.4987
63.5,-96.5,37.1223
63.5,-95.5,16.2654
63.5,-94.5,37.7771
63.5,-93.5,67.7794
63.5,-92.5,67.9139
63.5,-91.5,103.3616
63.5,-90.5,119.2471
63.5,-89.5,130.7842
63.5,-88.5,125.5877
63.5,-87.5,121.3502
63.5,-86.5,124.8096
63.5,-85.5,123.0871
63.5,-84.5,128.3189
63.5,-83.5,138.0958
63.5,-82.5,130.6573
63.5,-81.5,122.9127
63.5,-80.5,129.7212
63.5,-79.5,134.1016
63.5,-78.5,139.7904
63.5,-77.5,146.3268
63.5,-76.5,159.9536
63.5,-75.5,172.7116
63.5,-74.5,162.8035
63.5,-73.5,160.9445
63.5,-72.5,145.0072
63.5,-71.5,127.0939
63.5,-70.5,111.8534
63.5,-69.5,69.8131
63.5,-68.5,52.1865
63.5,-67.5,57.6915
63.5,-66.5,33.7272
63.5,-65.5,50.6127
63.5,-64.5,38.5991
63.5,-63.5,18.0057
63.5,-62.5,7.0734
63.5,-61.5,4.1016
63.5,-60.5,10.4368
63.5,-59.5,21.0203
63.5,-58.5,24.361
63.5,-57.5,19.8525
63.5,-56.5,33.6176
63.5,-55.5,46.5109
63.5,-54.5,33.8224
63.5,-53.5,30.8266
63.5,-52.5,22.4831
63.5,-51.5,17.028
63.5,-50.5,20.4973
63.5,-49.5,5.1862
63.5,-48.5,-6.2068
63.5,-47.5,-11.1246
63.5,-46.5,-15.9061
63.5,-45.5,-30.8905
63.5,-44.5,-65.0834
63.5,-43.5,-77.3117
63.5,-42.5,-74.9949
63.5,-41.5,-75.4752
63.5,-40.5,-78.7661
63.5,-39.5,-75.6225
63.5,-38.5,-79.3101
63.5,-37.5,-82.12
63.5,-36.5,-94.9068
63.5,-35.5,-98.5294
63.5,-34.5,-114.3437
63.5,-33.5,-125.9941
63.5,-32.5,-127.0553
63.5,-31.5,-132.2423
63.5,-30.5,-133.0145
63.5,-29.5,-126.144
63.5,-28.5,-134.1616
63.5,-27.5,-133.8233
63.5,-26.5,-126.2079
63.5,-25.5,-131.3875
63.5,-24.5,-135.8308
63.5,-23.5,-136.2574
63.5,-22.5,-127.3603
63.5,-21.5,-138.5756
63.5,-20.5,-144.1666
63.5,-19.5,-155.4309
63.5,-18.5,-179.5035
63.5,-17.5,-189.7496
63.5,-16.5,-192.1336
63.5,-15.5,-203.0076
63.5,-14.5,-200.3904
63.5,-13.5,-195.9292
63.5,-12.5,-190.8714
63.5,-11.5,-187.7146
63.5,-10.5,-180.7728
63.5,-9.5,-176.4761
63.5,-8.5,-181.5136
63.5,-7.5,-165.9677
63.5,-6.5,-171.1721
63.5,-5.5,-172.1211
63.5,-4.5,-166.5342
63.5,-3.5,-172.0061
63.5,-2.5,-184.2549
63.5,-1.5,-176.021
63.5,-0.5,-173.2752
63.5,0.5,-195.6227
63.5,1.5,-202.7057
63.5,2.5,-187.4812
63.5,3.5,-179.3483
63.5,4.5,-176.026
63.5,5.5,-161.0655
63.5,6.5,-139.3781
63.5,7.5,-134.0375
63.5,8.5,-138.6369
63.5,9.5,-161.215
63.5,10.5,-182.8912
63.5,11.5,-198.5777
63.5,12.5,-228.529
63.5,13.5,-239.3249
63.5,14.5,-249.7033
63.5,15.5,-255.8514
63.5,16.5,-262.638
63.5,17.5,-257.8302
63.5,18.5,-264.833
63.5,19.5,-245.6468
63.5,20.5,-257.0951
63.5,21.5,-254.1007
63.5,22.5,-255.6631
63.5,23.5,-236.754
63.5,24.5,-226.0298
63.5,25.5,-244.8115
63.5,26.5,-243.161
63.5,27.5,-259.7883
63.5,28.5,-271.7111
63.5,29.5,-269.7927
63.5,30.5,-266.8895
63.5,31.5,-266.066
63.5,32.5,-270.8692
63.5,33.5,-279.3745
63.5,34.5,-267.8374
63.5,35.5,-243.1504
63.5,36.5,-234.1674
63.5,37.5,-239.342
63.5,38.5,-251.2719
63.5,39.5,-268.0402
63.5,40.5,-265.9174
63.5,41.5,-255.594
63.5,42.5,-237.6746
63.5,43.5,-219.7316
63.5,44.5,-226.7861
63.5,45.5,-214.0065
63.5,46.5,-208.4187
63.5,47.5,-201.4524
63.5,48.5,-203.0845
63.5,49.5,-196.6705
63.5,50.5,-192.8298
63.5,51.5,-184.3815
63.5,52.5,-184.6033
63.5,53.5,-190.224
63.5,54.5,-202.9043
63.5,55.5,-202.6112
63.5,56.5,-195.4705
63.5,57.5,-182.0088
63.5,58.5,-179.2554
63.5,59.5,-187.0801
63.5,60.5,-181.57
63.5,61.5,-163.1938
63.5,62.5,-156.2496
63.5,63.5,-147.0643
63.5,64.5,-130.7527
63.5,65.5,-125.7693
63.5,66.5,-129.5891
63.5,67.5,-118.3869
63.5,68.5,-130.9026
63.5,69.5,-108.2578
63.5,70.5,-103.1305
63.5,71.5,-100.5551
63.5,72.5,-85.6074
63.5,73.5,-85.2723
63.5,74.5,-84.0963
63.5,75.5,-89.5097
63.5,76.5,-89.3565
63.5,77.5,-82.0435
63.5,78.5,-79.0303
63.5,79.5,-77.264
63.5,80.5,-84.9894
63.5,81.5,-75.2866
63.5,82.5,-59.6908
63.5,83.5,-66.2384
63.5,84.5,-61.0472
63.5,85.5,-56.1519
63.5,86.5,-66.2008
63.5,87.5,-59.5759
63.5,88.5,-52.3574
63.5,89.5,-46.1753
63.5,90.5,-46.0898
63.5,91.5,-40.0625
63.5,92.5,-27.3625
63.5,93.5,-19.8267
63.5,94.5,-12.0953
63.5,95.5,0.7552
63.5,96.5,15.0022
63.5,97.5,8.6032
63.5,98.5,-16.387
63.5,99.5,-6.6734
63.5,100.5,-0.2935
63.5,101.5,32.1572
63.5,102.5,51.806
63.5,103.5,64.7393
63.5,104.5,77.7942
63.5,105.5,80.9345
63.5,106.5,77.5307
63.5,107.5,83.5163
63.5,108.5,85.8105
63.5,109.5,80.2798
63.5,110.5,84.9706
63.5,111.5,78.2737
63.5,112.5,68.1954
63.5,113.5,48.6802
63.5,114.5,39.0384
63.5,115.5,24.1564
63.5,116.5,8.0823
63.5,117.5,4.3289
63.5,118.5,14.2892
63.5,119.5,23.05
63.5,120.5,36.734
63.5,121.5,55.832
63.5,122.5,79.6074
63.5,123.5,93.2197
63.5,124.5,100.0398
63.5,125.5,103.4407
63.5,126.5,106.8329
63.5,127.5,105.1283
63.5,128.5,102.3774
63.5,129.5,103.1259
63.5,130.5,110.822
63.5,131.5,115.4555
63.5,132.5,118.0191
63.5,133.5,111.3072
63.5,134.5,105.6821
63.5,135.5,105.6422
63.5,136.5,96.9025
63.5,137.5,100.8664
63.5,138.5,105.1914
63.5,139.5,114.9093
63.5,140.5,131.2471
63.5,141.5,145.6771
63.5,142.5,150.0305
63.5,143.5,157.4642
63.5,144.5,175.8661
63.5,145.5,196.1531
63.5,146.5,235.1592
63.5,147.5,258.2855
63.5,148.5,272.1966
63.5,149.5,272.6774
63.5,150.5,273.6917
63.5,151.5,279.4724
63.5,152.5,274.3889
63.5,153.5,260.4056
63.5,154.5,235.7803
63.5,155.5,222.6552
63.5,156.5,231.8288
63.5,157.5,246.0583
63.5,158.5,264.0268
63.5,159.5,272.3747
63.5,160.5,265.007
63.5,161.5,257.8404
63.5,162.5,242.8496
63.5,163.5,227.3678
63.5,164.5,205.667
63.5,165.5,185.9447
63.5,166.5,159.5669
63.5,167.5,135.9677
63.5,168.5,120.824
63.5,169.5,115.5825
63.5,170.5,111.7192
63.5,171.5,101.8933
63.5,172.5,112.5171
63.5,173.5,116.2817
63.5,174.5,122.2023
63.5,175.5,125.9806
63.5,176.5,116.5221
63.5,177.5,125.5562
63.5,178.5,116.0088
63.5,179.5,105.1765
62.5,-179.5,132.6711
62.5,-178.5,128.5023
62.5,-177.5,122.0753
62.5,-176.5,105.7612
62.5,-175.5,101.6372
62.5,-174.5,89.6532
62.5,-173.5,82.9758
62.5,-172.5,89.7536
62.5,-171.5,100.2747
62.5,-170.5,103.4759
62.5,-169.5,101.9125
62.5,-168.5,106.3379
62.5,-167.5,109.8542
62.5,-166.5,86.3388
62.5,-165.5,78.2284
62.5,-164.5,69.0556
62.5,-163.5,68.8375
62.5,-162.5,74.159
62.5,-161.5,85.0035
62.5,-160.5,92.6984
62.5,-159.5,102.7244
62.5,-158.5,117.1484
62.5,-157.5,128.192
62.5,-156.5,125.2216
62.5,-155.5,139.1197
62.5,-154.5,140.3871
62.5,-153.5,154.0623
62.5,-152.5,155.8529
62.5,-151.5,162.3687
62.5,-150.5,161.7361
62.5,-149.5,158.6339
62.5,-148.5,146.9068
62.5,-147.5,142.16
62.5,-146.5,124.2169
62.5,-145.5,106.6935
62.5,-144.5,107.2289
62.5,-143.5,134.3844
62.5,-142.5,133.5649
62.5,-141.5,138.9855
62.5,-140.5,146.8676
62.5,-139.5,148.7829
62.5,-138.5,150.976
62.5,-137.5,156.7169
62.5,-136.5,137.4836
62.5,-135.5,138.0399
62.5,-134.5,132.2747
62.5,-133.5,130.8714
62.5,-132.5,128.3468
62.5,-131.5,115.9889
62.5,-130.5,106.7703
62.5,-129.5,91.4814
62.5,-128.5,70.4935
62.5,-127.5,63.0338
62.5,-126.5,73.9161
62.5,-125.5,80.3095
62.5,-124.5,77.3845
62.5,-123.5,71.8252
62.5,-122.5,74.9647
62.5,-121.5,72.8501
62.5,-120.5,70.3343
62.5,-119.5,80.0615
62.5,-118.5,80.5146
62.5,-117.5,67.7952
62.5,-116.5,56.0946
62.5,-115.5,58.1044
62.5,-114.5,55.6669
62.5,-113.5,53.9439
62.5,-112.5,56.1011
62.5,-111.5,74.4825
62.5,-110.5,56.0637
62.5,-109.5,84.265
62.5,-108.5,76.5648
62.5,-107.5,60.6659
62.5,-106.5,74.3085
62.5,-105.5,87.3134
62.5,-104.5,75.5217
62.5,-103.5,81.3638
62.5,-102.5,75.0679
62.5,-101.5,84.4895
62.5,-100.5,87.7095
62.5,-99.5,102.0676
62.5,-98.5,99.0674
62.5,-97.5,101.2378
62.5,-96.5,115.5806
62.5,-95.5,81.7847
62.5,-94.5,129.2888
62.5,-93.5,130.439
62.5,-92.5,157.0986
62.5,-91.5,182.1193
62.5,-90.5,190.519
62.5,-89.5,184.0853
62.5,-88.5,179.8654
62.5,-87.5,166.0686
62.5,-86.5,150.5291
62.5,-85.5,137.254
62.5,-84.5,124.6148
62.5,-83.5,128.5254
62.5,-82.5,135.3513
62.5,-81.5,148.5324
62.5,-80.5,147.6675
62.5,-79.5,164.7337
62.5,-78.5,175.8586
62.5,-77.5,180.8217
62.5,-76.5,192.4703
62.5,-75.5,203.2597
62.5,-74.5,195.2679
62.5,-73.5,195.2415
62.5,-72.5,175.3105
62.5,-71.5,150.042
62.5,-70.5,131.9371
62.5,-69.5,98.1776
62.5,-68.5,94.5668
62.5,-67.5,50.9147
62.5,-66.5,29.1927
62.5,-65.5,37.0804
62.5,-64.5,35.9272
62.5,-63.5,25.2458
62.5,-62.5,26.6678
62.5,-61.5,24.8885
62.5,-60.5,40.1617
62.5,-59.5,35.1643
62.5,-58.5,29.075
62.5,-57.5,23.4133
62.5,-56.5,36.9047
62.5,-55.5,46.2432
62.5,-54.5,43.8703
62.5,-53.5,29.0586
62.5,-52.5,14.1481
62.5,-51.5,17.4946
62.5,-50.5,14.915
62.5,-49.5,5.9068
62.5,-48.5,-4.915
62.5,-47.5,-19.0894
62.5,-46.5,-18.1202
62.5,-45.5,-29.4842
62.5,-44.5,-49.2554
62.5,-43.5,-69.8937
62.5,-42.5,-73.4342
62.5,-41.5,-83.4035
62.5,-40.5,-71.3124
62.5,-39.5,-66.6678
62.5,-38.5,-74.9111
62.5,-37.5,-74.0636
62.5,-36.5,-78.8047
62.5,-35.5,-94.0603
62.5,-34.5,-100.2505
62.5,-33.5,-110.2718
62.5,-32.5,-111.3364
62.5,-31.5,-124.3439
62.5,-30.5,-123.4406
62.5,-29.5,-119.8843
62.5,-28.5,-117.9504
62.5,-27.5,-123.4327
62.5,-26.5,-131.9181
62.5,-25.5,-129.1167
62.5,-24.5,-137.1124
62.5,-23.5,-144.2674
62.5,-22.5,-132.2061
62.5,-21.5,-144.2662
62.5,-20.5,-156.712
62.5,-19.5,-170.5927
62.5,-18.5,-186.0104
62.5,-17.5,-205.944
62.5,-16.5,-209.9113
62.5,-15.5,-212.9619
62.5,-14.5,-212.1784
62.5,-13.5,-209.5843
62.5,-12.5,-199.73
62.5,-11.5,-191.6941
62.5,-10.5,-172.6617
62.5,-9.5,-187.5287
62.5,-8.5,-194.0396
62.5,-7.5,-191.3658
62.5,-6.5,-193.1547
62.5,-5.5,-187.785
62.5,-4.5,-172.2645
62.5,-3.5,-169.5631
62.5,-2.5,-181.807
62.5,-1.5,-177.6662
62.5,-0.5,-173.9124
62.5,0.5,-199.7128
62.5,1.5,-208.8198
62.5,2.5,-209.8392
62.5,3.5,-203.3696
62.5,4.5,-204.428
62.5,5.5,-196.3777
62.5,6.5,-190.6065
62.5,7.5,-173.3253
62.5,8.5,-161.8135
62.5,9.5,-150.4081
62.5,10.5,-160.6339
62.5,11.5,-181.464
62.5,12.5,-210.665
62.5,13.5,-225.1766
62.5,14.5,-236.1332
62.5,15.5,-240.0949
62.5,16.5,-238.9796
62.5,17.5,-241.7495
62.5,18.5,-251.6497
62.5,19.5,-243.1855
62.5,20.5,-257.4527
62.5,21.5,-247.7789
62.5,22.5,-249.1076
62.5,23.5,-227.8893
62.5,24.5,-243.0107
62.5,25.5,-253.2352
62.5,26.5,-269.6936
62.5,27.5,-306.7892
62.5,28.5,-309.6381
62.5,29.5,-303.1288
62.5,30.5,-311.779
62.5,31.5,-299.8998
62.5,32.5,-294.6845
62.5,33.5,-294.8559
62.5,34.5,-302.1866
62.5,35.5,-291.2645
62.5,36.5,-283.2308
62.5,37.5,-298.1894
62.5,38.5,-297.2542
62.5,39.5,-290.3384
62.5,40.5,-280.6896
62.5,41.5,-255.0023
62.5,42.5,-233.3153
62.5,43.5,-234.109
62.5,44.5,-242.0391
62.5,45.5,-243.1031
62.5,46.5,-222.908
62.5,47.5,-218.0419
62.5,48.5,-222.4816
62.5,49.5,-221.4507
62.5,50.5,-218.957
62.5,51.5,-203.8335
62.5,52.5,-185.9035
62.5,53.5,-203.8002
62.5,54.5,-215.7878
62.5,55.5,-209.2408
62.5,56.5,-193.43
62.5,57.5,-188.9911
62.5,58.5,-192.6313
62.5,59.5,-190.2752
62.5,60.5,-190.1843
62.5,61.5,-175.6364
62.5,62.5,-169.008
62.5,63.5,-159.0453
62.5,64.5,-140.8386
62.5,65.5,-132.6636
62.5,66.5,-135.9548
62.5,67.5,-139.0819
62.5,68.5,-119.2982
62.5,69.5,-121.4681
62.5,70.5,-111.4222
62.5,71.5,-110.5104
62.5,72.5,-106.6863
62.5,73.5,-108.6649
62.5,74.5,-100.7277
62.5,75.5,-112.0715
62.5,76.5,-91.3771
62.5,77.5,-75.9561
62.5,78.5,-80.6975
62.5,79.5,-82.7389
62.5,80.5,-85.8024
62.5,81.5,-77.6912
62.5,82.5,-66.6294
62.5,83.5,-86.0436
62.5,84.5,-82.679
62.5,85.5,-75.0733
62.5,86.5,-77.1141
62.5,87.5,-74.2168
62.5,88.5,-61.0696
62.5,89.5,-57.1804
62.5,90.5,-47.2913
62.5,91.5,-42.7219
62.5,92.5,-25.7882
62.5,93.5,-12.1307
62.5,94.5,4.7923
62.5,95.5,-1.5893
62.5,96.5,4.4999
62.5,97.5,10.2368
62.5,98.5,-4.5497
62.5,99.5,4.8468
62.5,100.5,34.5349
62.5,101.5,34.2799
62.5,102.5,45.2014
62.5,103.5,58.8253
62.5,104.5,70.6788
62.5,105.5,85.6995
62.5,106.5,89.1646
62.5,107.5,102.4565
62.5,108.5,115.3603
62.5,109.5,108.4997
62.5,110.5,103.2207
62.5,111.5,99.1994
62.5,112.5,102.7887
62.5,113.5,92.0047
62.5,114.5,70.1166
62.5,115.5,50.9082
62.5,116.5,34.4119
62.5,117.5,23.9791
62.5,118.5,24.2001
62.5,119.5,33.0254
62.5,120.5,39.4341
62.5,121.5,52.9306
62.5,122.5,68.9013
62.5,123.5,81.2336
62.5,124.5,85.7927
62.5,125.5,92.5969
62.5,126.5,85.9694
62.5,127.5,88.0121
62.5,128.5,93.1982
62.5,129.5,101.9351
62.5,130.5,109.5458
62.5,131.5,109.6219
62.5,132.5,107.2819
62.5,133.5,97.5379
62.5,134.5,100.5943
62.5,135.5,96.7625
62.5,136.5,93.0156
62.5,137.5,92.8496
62.5,138.5,99.7513
62.5,139.5,118.0936
62.5,140.5,153.2073
62.5,141.5,182.4908
62.5,142.5,193.7676
62.5,143.5,206.8116
62.5,144.5,234.1144
62.5,145.5,236.752
62.5,146.5,245.9369
62.5,147.5,253.1116
62.5,148.5,263.4885
62.5,149.5,265.1684
62.5,150.5,266.8534
62.5,151.5,272.7417
62.5,152.5,269.2573
62.5,153.5,255.0486
62.5,154.5,219.0538
62.5,155.5,189.5028
62.5,156.5,194.2546
62.5,157.5,212.8714
62.5,158.5,229.7814
62.5,159.5,239.7527
62.5,160.5,242.1477
62.5,161.5,252.8086
62.5,162.5,244.5345
62.5,163.5,225.5506
62.5,164.5,211.176
62.5,165.5,205.7126
62.5,166.5,204.5804
62.5,167.5,197.0008
62.5,168.5,177.1546
62.5,169.5,163.3321
62.5,170.5,151.5241
62.5,171.5,143.5617
62.5,172.5,147.4005
62.5,173.5,144.9695
62.5,174.5,149.7169
62.5,175.5,156.5626
62.5,176.5,169.9187
62.5,177.5,174.7388
62.5,178.5,159.2107
62.5,179.5,140.7682
61.5,-179.5,195.8213
61.5,-178.5,168.4258
61.5,-177.5,147.9483
61.5,-176.5,135.7089
61.5,-175.5,114.5995
61.5,-174.5,98.4394
61.5,-173.5,93.3463
61.5,-172.5,108.1587
61.5,-171.5,104.9748
61.5,-170.5,97.0473
61.5,-169.5,101.7362
61.5,-168.5,115.2503
61.5,-167.5,110.5201
61.5,-166.5,93.1182
61.5,-165.5,93.969
61.5,-164.5,91.9722
61.5,-163.5,84.669
61.5,-162.5,84.4521
61.5,-161.5,98.9896
61.5,-160.5,109.5666
61.5,-159.5,129.0962
61.5,-158.5,139.2327
61.5,-157.5,151.24
61.5,-156.5,148.1272
61.5,-155.5,157.1346
61.5,-154.5,155.0499
61.5,-153.5,168.0614
61.5,-152.5,170.7461
61.5,-151.5,177.2188
61.5,-150.5,185.2522
61.5,-149.5,191.2638
61.5,-148.5,181.4159
61.5,-147.5,169.9949
61.5,-146.5,163.0588
61.5,-145.5,149.7762
61.5,-144.5,139.4399
61.5,-143.5,147.0881
61.5,-142.5,148.7006
61.5,-141.5,147.7228
61.5,-140.5,149.7428
61.5,-139.5,160.922
61.5,-138.5,159.4168
61.5,-137.5,154.8692
61.5,-136.5,147.1183
61.5,-135.5,148.3187
61.5,-134.5,139.6061
61.5,-133.5,140.807
61.5,-132.5,136.6376
61.5,-131.5,131.6359
61.5,-130.5,118.9367
61.5,-129.5,101.4885
61.5,-128.5,85.7064
61.5,-127.5,86.6536
61.5,-126.5,80.5043
61.5,-125.5,78.1512
61.5,-124.5,78.6607
61.5,-123.5,74.2122
61.5,-122.5,68.4032
61.5,-121.5,66.5406
61.5,-120.5,62.451
61.5,-119.5,70.447
61.5,-118.5,74.1742
61.5,-117.5,75.2659
61.5,-116.5,71.6835
61.5,-115.5,62.3192
61.5,-114.5,55.4566
61.5,-113.5,41.1952
61.5,-112.5,50.3746
61.5,-111.5,52.5046
61.5,-110.5,42.6732
61.5,-109.5,75.9613
61.5,-108.5,43.0098
61.5,-107.5,65.5908
61.5,-106.5,71.8474
61.5,-105.5,103.0562
61.5,-104.5,116.7574
61.5,-103.5,177.0293
61.5,-102.5,202.0925
61.5,-101.5,253.735
61.5,-100.5,285.5282
61.5,-99.5,309.1487
61.5,-98.5,321.9821
61.5,-97.5,319.511
61.5,-96.5,315.1429
61.5,-95.5,274.4222
61.5,-94.5,275.5238
61.5,-93.5,251.407
61.5,-92.5,247.2437
61.5,-91.5,248.0874
61.5,-90.5,243.1307
61.5,-89.5,238.4529
61.5,-88.5,209.8168
61.5,-87.5,197.1769
61.5,-86.5,173.7792
61.5,-85.5,141.9765
61.5,-84.5,133.3751
61.5,-83.5,137.0293
61.5,-82.5,154.5679
61.5,-81.5,177.1616
61.5,-80.5,182.1851
61.5,-79.5,189.5546
61.5,-78.5,202.6509
61.5,-77.5,212.0962
61.5,-76.5,206.4507
61.5,-75.5,218.3806
61.5,-74.5,220.8292
61.5,-73.5,218.6756
61.5,-72.5,185.3366
61.5,-71.5,162.462
61.5,-70.5,146.3975
61.5,-69.5,98.4359
61.5,-68.5,103.5419
61.5,-67.5,67.1097
61.5,-66.5,52.7042
61.5,-65.5,52.0169
61.5,-64.5,45.5166
61.5,-63.5,35.6272
61.5,-62.5,47.9244
